Universal Time,Unix Time,Open,High,Low,Close,Volume
2022-04-26 00:00:00,1650931200.0,40426.08,40494.86,40426.08,40483.39,69.73603
2022-04-26 00:01:00,1650931260.0,40483.39,40493.6,40467.76,40475.76,23.4459
2022-04-26 00:02:00,1650931320.0,40475.77,40513.29,40475.76,40497.48,57.55546
2022-04-26 00:03:00,1650931380.0,40497.49,40600.0,40497.48,40513.71,134.23234
2022-04-26 00:04:00,1650931440.0,40513.7,40513.71,40458.88,40458.89,33.68223
2022-04-26 00:05:00,1650931500.0,40458.89,40505.35,40454.5,40499.27,27.53088
2022-04-26 00:06:00,1650931560.0,40499.28,40523.47,40499.27,40508.1,19.43672
2022-04-26 00:07:00,1650931620.0,40508.11,40508.11,40424.0,40424.01,33.52893
2022-04-26 00:08:00,1650931680.0,40424.0,40437.98,40409.8,40425.37,42.57963
2022-04-26 00:09:00,1650931740.0,40425.36,40426.68,40415.32,40423.83,14.00896
2022-04-26 00:10:00,1650931800.0,40423.82,40453.99,40420.84,40445.69,17.86095
2022-04-26 00:11:00,1650931860.0,40445.68,40445.69,40429.85,40433.78,17.09084
2022-04-26 00:12:00,1650931920.0,40433.78,40433.79,40416.92,40416.92,13.31951
2022-04-26 00:13:00,1650931980.0,40416.92,40440.0,40410.0,40434.99,33.03221
2022-04-26 00:14:00,1650932040.0,40435.0,40461.67,40425.02,40461.67,20.36422
2022-04-26 00:15:00,1650932100.0,40461.67,40461.67,40433.75,40433.75,19.00041
2022-04-26 00:16:00,1650932160.0,40433.75,40465.35,40433.75,40447.57,25.49169
2022-04-26 00:17:00,1650932220.0,40447.57,40447.57,40407.61,40408.02,22.73594
2022-04-26 00:18:00,1650932280.0,40407.62,40411.97,40392.12,40398.3,38.53789
2022-04-26 00:19:00,1650932340.0,40398.31,40419.26,40397.16,40398.37,18.64164
2022-04-26 00:20:00,1650932400.0,40398.37,40406.97,40387.55,40394.87,12.39051
2022-04-26 00:21:00,1650932460.0,40394.87,40480.0,40394.86,40474.9,47.85269
2022-04-26 00:22:00,1650932520.0,40474.9,40482.33,40458.88,40476.1,26.56129
2022-04-26 00:23:00,1650932580.0,40476.09,40482.66,40463.5,40465.47,12.19334
2022-04-26 00:24:00,1650932640.0,40465.48,40483.77,40463.51,40465.03,36.927
2022-04-26 00:25:00,1650932700.0,40465.03,40500.0,40465.03,40491.92,69.67909
2022-04-26 00:26:00,1650932760.0,40491.92,40525.1,40491.91,40519.02,52.19154
2022-04-26 00:27:00,1650932820.0,40519.02,40545.63,40519.02,40536.44,24.77456
2022-04-26 00:28:00,1650932880.0,40536.44,40548.7,40494.44,40544.58,44.54924
2022-04-26 00:29:00,1650932940.0,40544.57,40576.21,40533.8,40552.22,25.93049
2022-04-26 00:30:00,1650933000.0,40552.22,40555.97,40518.8,40518.81,32.69896
2022-04-26 00:31:00,1650933060.0,40518.81,40554.32,40514.5,40554.32,22.46834
2022-04-26 00:32:00,1650933120.0,40554.32,40575.87,40554.31,40575.87,11.72002
2022-04-26 00:33:00,1650933180.0,40575.86,40584.23,40575.86,40584.22,16.31862
2022-04-26 00:34:00,1650933240.0,40584.22,40648.8,40579.95,40595.93,114.91901
2022-04-26 00:35:00,1650933300.0,40595.94,40658.16,40592.42,40658.16,55.00943
2022-04-26 00:36:00,1650933360.0,40658.15,40773.65,40658.15,40673.94,223.55311
2022-04-26 00:37:00,1650933420.0,40673.94,40673.94,40641.35,40646.45,20.93428
2022-04-26 00:38:00,1650933480.0,40646.46,40665.57,40639.37,40650.02,11.02611
2022-04-26 00:39:00,1650933540.0,40650.02,40650.03,40624.86,40646.31,52.21692
2022-04-26 00:40:00,1650933600.0,40646.3,40646.31,40603.52,40610.1,21.23892
2022-04-26 00:41:00,1650933660.0,40610.11,40626.05,40603.52,40613.86,9.20903
2022-04-26 00:42:00,1650933720.0,40613.86,40613.87,40582.21,40592.41,11.83343
2022-04-26 00:43:00,1650933780.0,40592.41,40617.83,40577.53,40614.1,21.32163
2022-04-26 00:44:00,1650933840.0,40614.1,40630.08,40596.93,40604.92,17.48399
2022-04-26 00:45:00,1650933900.0,40604.93,40656.54,40604.92,40637.8,19.99095
2022-04-26 00:46:00,1650933960.0,40637.8,40637.8,40608.39,40611.8,85.891
2022-04-26 00:47:00,1650934020.0,40611.81,40611.81,40557.44,40574.65,28.17126
2022-04-26 00:48:00,1650934080.0,40574.65,40606.3,40574.65,40583.95,21.36518
2022-04-26 00:49:00,1650934140.0,40583.95,40583.95,40567.53,40567.53,13.95695
2022-04-26 00:50:00,1650934200.0,40567.53,40590.26,40565.77,40584.53,14.78609
2022-04-26 00:51:00,1650934260.0,40584.54,40595.63,40572.23,40581.02,87.51814
2022-04-26 00:52:00,1650934320.0,40581.02,40589.52,40576.75,40585.38,17.10319
2022-04-26 00:53:00,1650934380.0,40585.37,40594.98,40576.75,40589.78,28.81092
2022-04-26 00:54:00,1650934440.0,40589.78,40589.79,40578.81,40579.91,9.19984
2022-04-26 00:55:00,1650934500.0,40579.9,40579.91,40576.75,40576.75,15.84843
2022-04-26 00:56:00,1650934560.0,40576.76,40587.99,40576.75,40580.56,11.03971
2022-04-26 00:57:00,1650934620.0,40580.56,40590.0,40548.0,40553.15,114.17663
2022-04-26 00:58:00,1650934680.0,40553.15,40566.0,40553.15,40566.0,12.93436
2022-04-26 00:59:00,1650934740.0,40565.99,40566.0,40554.7,40554.7,21.13267
2022-04-26 01:00:00,1650934800.0,40554.71,40571.81,40550.81,40560.89,20.19306
2022-04-26 01:01:00,1650934860.0,40560.88,40563.4,40537.99,40551.3,48.47022
2022-04-26 01:02:00,1650934920.0,40551.3,40567.53,40548.25,40548.26,12.78266
2022-04-26 01:03:00,1650934980.0,40548.25,40567.53,40548.25,40567.52,21.02322
2022-04-26 01:04:00,1650935040.0,40567.53,40592.46,40560.3,40560.31,33.86031
2022-04-26 01:05:00,1650935100.0,40560.3,40560.31,40552.51,40553.41,11.83671
2022-04-26 01:06:00,1650935160.0,40553.4,40569.93,40553.4,40561.48,8.614
2022-04-26 01:07:00,1650935220.0,40561.47,40561.48,40555.49,40555.49,4.07781
2022-04-26 01:08:00,1650935280.0,40555.5,40555.5,40523.25,40540.0,14.64583
2022-04-26 01:09:00,1650935340.0,40540.0,40540.0,40527.84,40527.85,12.77035
2022-04-26 01:10:00,1650935400.0,40527.84,40530.0,40525.24,40529.99,4.21486
2022-04-26 01:11:00,1650935460.0,40530.0,40530.0,40522.12,40522.13,10.04615
2022-04-26 01:12:00,1650935520.0,40522.12,40551.43,40522.12,40540.0,19.45442
2022-04-26 01:13:00,1650935580.0,40539.99,40540.0,40521.53,40534.09,40.46773
2022-04-26 01:14:00,1650935640.0,40534.1,40547.21,40526.92,40531.82,18.17157
2022-04-26 01:15:00,1650935700.0,40531.81,40539.9,40522.58,40529.37,13.00805
2022-04-26 01:16:00,1650935760.0,40529.37,40581.78,40529.37,40567.66,18.50533
2022-04-26 01:17:00,1650935820.0,40567.66,40586.72,40567.65,40578.3,24.50636
2022-04-26 01:18:00,1650935880.0,40578.31,40592.44,40570.99,40571.0,11.42683
2022-04-26 01:19:00,1650935940.0,40570.99,40579.99,40566.85,40566.85,11.56126
2022-04-26 01:20:00,1650936000.0,40566.85,40579.98,40566.85,40576.08,13.2586
2022-04-26 01:21:00,1650936060.0,40576.08,40595.89,40570.02,40590.0,31.14411
2022-04-26 01:22:00,1650936120.0,40589.99,40625.0,40589.99,40610.29,35.87693
2022-04-26 01:23:00,1650936180.0,40610.28,40610.29,40550.0,40578.06,55.66788
2022-04-26 01:24:00,1650936240.0,40578.06,40578.06,40566.91,40566.93,11.66388
2022-04-26 01:25:00,1650936300.0,40566.93,40579.99,40565.0,40579.99,11.43928
2022-04-26 01:26:00,1650936360.0,40579.98,40586.4,40572.33,40572.34,4.33351
2022-04-26 01:27:00,1650936420.0,40572.33,40572.34,40518.49,40527.83,35.98446
2022-04-26 01:28:00,1650936480.0,40527.82,40538.43,40522.56,40531.51,20.25793
2022-04-26 01:29:00,1650936540.0,40531.51,40531.99,40521.43,40530.74,7.3315
2022-04-26 01:30:00,1650936600.0,40530.74,40559.51,40523.58,40545.16,31.54746
2022-04-26 01:31:00,1650936660.0,40545.15,40545.16,40518.0,40518.01,10.52005
2022-04-26 01:32:00,1650936720.0,40518.0,40518.01,40492.82,40497.27,23.417
2022-04-26 01:33:00,1650936780.0,40497.27,40504.97,40491.98,40494.12,10.94301
2022-04-26 01:34:00,1650936840.0,40494.12,40512.0,40492.03,40493.99,6.39533
2022-04-26 01:35:00,1650936900.0,40494.0,40499.85,40465.51,40482.18,25.26947
2022-04-26 01:36:00,1650936960.0,40482.19,40488.99,40450.0,40459.74,24.45373
2022-04-26 01:37:00,1650937020.0,40459.75,40504.11,40459.74,40490.18,38.0853
2022-04-26 01:38:00,1650937080.0,40490.18,40499.11,40476.58,40496.99,25.62734
2022-04-26 01:39:00,1650937140.0,40496.98,40496.99,40477.56,40477.57,13.12443
2022-04-26 01:40:00,1650937200.0,40477.56,40513.57,40477.56,40503.61,43.58972
2022-04-26 01:41:00,1650937260.0,40503.61,40520.0,40503.6,40520.0,23.38698
2022-04-26 01:42:00,1650937320.0,40519.99,40545.45,40519.99,40534.02,34.63445
2022-04-26 01:43:00,1650937380.0,40534.02,40547.58,40534.02,40540.99,11.34586
2022-04-26 01:44:00,1650937440.0,40541.0,40541.0,40530.73,40530.73,14.38112
2022-04-26 01:45:00,1650937500.0,40530.74,40541.03,40517.43,40541.02,23.24729
2022-04-26 01:46:00,1650937560.0,40541.03,40542.79,40513.24,40513.24,12.23381
2022-04-26 01:47:00,1650937620.0,40513.24,40554.25,40509.27,40547.09,49.91461
2022-04-26 01:48:00,1650937680.0,40547.1,40547.12,40532.18,40538.26,18.70107
2022-04-26 01:49:00,1650937740.0,40538.26,40538.26,40509.29,40522.91,29.9022
2022-04-26 01:50:00,1650937800.0,40522.9,40527.68,40473.33,40473.33,40.65464
2022-04-26 01:51:00,1650937860.0,40473.33,40484.34,40457.35,40470.01,28.18085
2022-04-26 01:52:00,1650937920.0,40470.01,40489.82,40467.73,40485.49,19.59613
2022-04-26 01:53:00,1650937980.0,40485.49,40490.0,40464.83,40464.83,27.48051
2022-04-26 01:54:00,1650938040.0,40464.83,40481.76,40464.83,40479.43,19.46672
2022-04-26 01:55:00,1650938100.0,40479.43,40479.44,40476.95,40476.95,9.48613
2022-04-26 01:56:00,1650938160.0,40476.96,40476.96,40461.36,40461.36,15.5977
2022-04-26 01:57:00,1650938220.0,40461.37,40480.0,40461.36,40479.99,27.5716
2022-04-26 01:58:00,1650938280.0,40479.99,40480.0,40465.27,40465.28,14.70319
2022-04-26 01:59:00,1650938340.0,40465.28,40475.0,40465.27,40474.99,14.37828
2022-04-26 02:00:00,1650938400.0,40474.98,40480.81,40450.07,40457.6,37.15996
2022-04-26 02:01:00,1650938460.0,40457.6,40470.0,40451.58,40455.74,8.58258
2022-04-26 02:02:00,1650938520.0,40455.74,40455.74,40453.7,40453.7,20.71391
2022-04-26 02:03:00,1650938580.0,40453.7,40490.0,40453.7,40489.99,61.75992
2022-04-26 02:04:00,1650938640.0,40489.99,40496.94,40472.62,40472.63,30.24043
2022-04-26 02:05:00,1650938700.0,40472.63,40480.0,40453.7,40458.23,31.71368
2022-04-26 02:06:00,1650938760.0,40458.22,40458.23,40450.26,40450.27,14.08842
2022-04-26 02:07:00,1650938820.0,40450.26,40451.59,40441.82,40444.25,18.74354
2022-04-26 02:08:00,1650938880.0,40444.25,40483.04,40444.25,40471.23,51.42913
2022-04-26 02:09:00,1650938940.0,40471.23,40486.17,40469.97,40475.9,33.00786
2022-04-26 02:10:00,1650939000.0,40475.89,40485.38,40474.4,40481.08,15.09691
2022-04-26 02:11:00,1650939060.0,40481.08,40485.37,40478.73,40485.36,7.45066
2022-04-26 02:12:00,1650939120.0,40485.37,40485.37,40471.63,40478.18,9.30447
2022-04-26 02:13:00,1650939180.0,40478.19,40496.64,40478.18,40496.64,24.26623
2022-04-26 02:14:00,1650939240.0,40496.64,40496.64,40490.12,40490.12,12.574
2022-04-26 02:15:00,1650939300.0,40490.12,40496.35,40490.12,40492.59,10.09848
2022-04-26 02:16:00,1650939360.0,40492.58,40493.45,40492.54,40493.29,7.96806
2022-04-26 02:17:00,1650939420.0,40493.29,40517.94,40493.28,40517.73,33.75807
2022-04-26 02:18:00,1650939480.0,40517.73,40539.96,40517.72,40539.01,15.15619
2022-04-26 02:19:00,1650939540.0,40539.0,40539.01,40526.99,40526.99,13.24715
2022-04-26 02:20:00,1650939600.0,40527.0,40530.45,40526.99,40530.45,7.75762
2022-04-26 02:21:00,1650939660.0,40530.44,40530.45,40525.8,40525.8,9.00455
2022-04-26 02:22:00,1650939720.0,40525.81,40541.0,40525.8,40540.99,12.78588
2022-04-26 02:23:00,1650939780.0,40541.0,40541.48,40534.0,40534.0,10.90751
2022-04-26 02:24:00,1650939840.0,40534.01,40537.87,40534.0,40537.86,12.41024
2022-04-26 02:25:00,1650939900.0,40537.87,40549.55,40537.86,40549.54,6.89171
2022-04-26 02:26:00,1650939960.0,40549.55,40549.55,40535.51,40541.55,9.52167
2022-04-26 02:27:00,1650940020.0,40541.54,40548.15,40541.54,40545.5,12.34449
2022-04-26 02:28:00,1650940080.0,40545.49,40545.5,40545.49,40545.5,2.25975
2022-04-26 02:29:00,1650940140.0,40545.49,40554.95,40545.49,40554.95,10.98058
2022-04-26 02:30:00,1650940200.0,40554.95,40557.55,40550.0,40550.01,14.91936
2022-04-26 02:31:00,1650940260.0,40550.0,40551.11,40542.75,40551.11,8.42647
2022-04-26 02:32:00,1650940320.0,40551.11,40583.6,40551.1,40575.01,20.92986
2022-04-26 02:33:00,1650940380.0,40575.01,40596.45,40554.46,40554.46,39.25274
2022-04-26 02:34:00,1650940440.0,40554.46,40554.47,40540.27,40540.28,7.725
2022-04-26 02:35:00,1650940500.0,40540.28,40540.29,40514.49,40514.5,11.19408
2022-04-26 02:36:00,1650940560.0,40514.49,40514.5,40490.52,40493.05,25.08139
2022-04-26 02:37:00,1650940620.0,40493.04,40498.15,40480.0,40485.01,22.14655
2022-04-26 02:38:00,1650940680.0,40485.02,40485.02,40449.41,40463.05,22.97999
2022-04-26 02:39:00,1650940740.0,40463.06,40467.09,40440.0,40447.14,26.1139
2022-04-26 02:40:00,1650940800.0,40447.15,40459.84,40447.14,40448.09,28.2943
2022-04-26 02:41:00,1650940860.0,40448.09,40448.1,40374.23,40405.26,83.91486
2022-04-26 02:42:00,1650940920.0,40405.25,40439.03,40405.25,40420.01,25.70593
2022-04-26 02:43:00,1650940980.0,40420.0,40459.86,40419.96,40456.44,23.14381
2022-04-26 02:44:00,1650941040.0,40456.43,40477.65,40456.43,40457.48,26.68441
2022-04-26 02:45:00,1650941100.0,40457.48,40458.8,40432.94,40448.88,36.63466
2022-04-26 02:46:00,1650941160.0,40448.88,40471.35,40448.88,40471.05,13.7302
2022-04-26 02:47:00,1650941220.0,40471.04,40480.74,40471.04,40477.28,13.42935
2022-04-26 02:48:00,1650941280.0,40477.29,40522.53,40477.28,40509.32,24.53872
2022-04-26 02:49:00,1650941340.0,40509.33,40521.39,40504.98,40504.98,17.67334
2022-04-26 02:50:00,1650941400.0,40504.98,40509.94,40502.74,40509.93,5.41523
2022-04-26 02:51:00,1650941460.0,40509.93,40509.94,40485.25,40508.57,11.51013
2022-04-26 02:52:00,1650941520.0,40508.57,40521.38,40505.7,40521.37,17.14567
2022-04-26 02:53:00,1650941580.0,40521.38,40527.65,40515.09,40515.1,17.2417
2022-04-26 02:54:00,1650941640.0,40515.1,40515.1,40506.44,40510.04,4.83455
2022-04-26 02:55:00,1650941700.0,40510.03,40513.08,40510.03,40513.08,5.6663
2022-04-26 02:56:00,1650941760.0,40513.07,40513.08,40494.86,40498.54,7.40338
2022-04-26 02:57:00,1650941820.0,40498.54,40500.71,40493.09,40493.09,22.29213
2022-04-26 02:58:00,1650941880.0,40493.1,40523.88,40483.94,40523.88,22.2481
2022-04-26 02:59:00,1650941940.0,40523.87,40533.06,40523.87,40524.32,16.62194
2022-04-26 03:00:00,1650942000.0,40524.32,40524.33,40518.17,40524.32,8.46715
2022-04-26 03:01:00,1650942060.0,40524.32,40560.01,40517.3,40560.0,41.16321
2022-04-26 03:02:00,1650942120.0,40560.01,40570.0,40532.49,40532.49,26.92179
2022-04-26 03:03:00,1650942180.0,40532.49,40532.5,40510.22,40510.23,4.66376
2022-04-26 03:04:00,1650942240.0,40510.22,40544.73,40510.22,40537.32,8.01683
2022-04-26 03:05:00,1650942300.0,40537.33,40574.02,40534.15,40562.72,22.44163
2022-04-26 03:06:00,1650942360.0,40562.72,40567.75,40562.71,40567.75,5.60071
2022-04-26 03:07:00,1650942420.0,40567.75,40572.93,40550.0,40550.01,16.27189
2022-04-26 03:08:00,1650942480.0,40550.0,40550.01,40543.89,40544.06,3.41456
2022-04-26 03:09:00,1650942540.0,40544.06,40575.0,40544.05,40568.14,13.12008
2022-04-26 03:10:00,1650942600.0,40568.14,40571.04,40564.33,40569.4,8.43097
2022-04-26 03:11:00,1650942660.0,40569.4,40576.36,40566.7,40571.58,14.55569
