Universal Time,Unix Time,Open,High,Low,Close,Volume
2019-06-12 00:00:00,1560297600.0,1.1243,1.1243,1.1243,1.1243,0.0
2019-06-12 00:01:00,1560297660.0,1.1241,1.1241,1.1241,1.1241,33.21
2019-06-12 00:02:00,1560297720.0,1.1219,1.122,1.1219,1.1219,70.37
2019-06-12 00:03:00,1560297780.0,1.1206,1.1206,1.1192,1.1204,2880.2
2019-06-12 00:04:00,1560297840.0,1.1187,1.1187,1.1167,1.1167,320.18
2019-06-12 00:05:00,1560297900.0,1.1167,1.1167,1.1167,1.1167,0.0
2019-06-12 00:06:00,1560297960.0,1.1185,1.1219,1.1185,1.1219,853.48
2019-06-12 00:07:00,1560298020.0,1.1219,1.1219,1.1219,1.1219,0.0
2019-06-12 00:08:00,1560298080.0,1.1219,1.1219,1.1219,1.1219,0.0
2019-06-12 00:09:00,1560298140.0,1.1223,1.1276,1.1223,1.1276,2399.07
2019-06-12 00:10:00,1560298200.0,1.1225,1.123,1.1215,1.1215,874.68
2019-06-12 00:11:00,1560298260.0,1.1215,1.1215,1.1215,1.1215,0.0
2019-06-12 00:12:00,1560298320.0,1.1208,1.1208,1.1208,1.1208,9.0
2019-06-12 00:13:00,1560298380.0,1.1208,1.1208,1.1189,1.1192,1603.81
2019-06-12 00:14:00,1560298440.0,1.1189,1.119,1.1189,1.1189,1064.22
2019-06-12 00:15:00,1560298500.0,1.1214,1.1214,1.1189,1.1189,509.68
2019-06-12 00:16:00,1560298560.0,1.119,1.119,1.1189,1.1189,1685.24
2019-06-12 00:17:00,1560298620.0,1.1189,1.1189,1.1189,1.1189,1013.98
2019-06-12 00:18:00,1560298680.0,1.1189,1.1189,1.1181,1.1184,4495.6
2019-06-12 00:19:00,1560298740.0,1.1173,1.1173,1.1164,1.1172,87.5
2019-06-12 00:20:00,1560298800.0,1.1191,1.1191,1.1191,1.1191,2.52
2019-06-12 00:21:00,1560298860.0,1.1191,1.1191,1.1191,1.1191,0.0
2019-06-12 00:22:00,1560298920.0,1.1185,1.1191,1.1151,1.1151,1375.02
2019-06-12 00:23:00,1560298980.0,1.1151,1.1151,1.1151,1.1151,0.0
2019-06-12 00:24:00,1560299040.0,1.1173,1.1178,1.1173,1.1178,195.0
2019-06-12 00:25:00,1560299100.0,1.1178,1.1178,1.1178,1.1178,0.0
2019-06-12 00:26:00,1560299160.0,1.1196,1.1196,1.115,1.115,4294.57
2019-06-12 00:27:00,1560299220.0,1.115,1.115,1.115,1.115,0.0
2019-06-12 00:28:00,1560299280.0,1.115,1.115,1.115,1.115,0.0
2019-06-12 00:29:00,1560299340.0,1.115,1.115,1.114,1.1145,6634.08
2019-06-12 00:30:00,1560299400.0,1.1173,1.1173,1.1126,1.1126,4111.26
2019-06-12 00:31:00,1560299460.0,1.1126,1.1126,1.1126,1.1126,0.0
2019-06-12 00:32:00,1560299520.0,1.1169,1.1169,1.1122,1.1122,585.46
2019-06-12 00:33:00,1560299580.0,1.1122,1.1122,1.1122,1.1122,0.0
2019-06-12 00:34:00,1560299640.0,1.1122,1.1161,1.1122,1.1161,70.72
